入力No.,地区No.,名称,種別,年代,西暦,所在地①,所在地②,詳細,備考,備考,参考文献,調査日,解説,写真,広報,緯度（世界）,経度（世界）,重複文献①,重複文献②,経度_度,経度_分,経度_秒,緯度_度,緯度_分,緯度_秒
1138,485,延宝宝篋印塔,,延宝5年,1677,大島町,岡里,岡里墓地,相輪なし,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1075,486,岡里二猿庚申,,寛文5年,1665,大島町,岡里,岡里墓地,柱型、笠、二猿,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1103,487,小林家馬頭観世音,,昭和25年,1950,大島町,岡里,小林安二郎家屋敷,碑型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1044,488,大聖歓喜天,立像,,,大島町,岡里,元善定院,銅造、延享4年以前のもの（御厨子より）,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1043,489,大日如来,坐像,不明,,大島町,岡里,元善定院,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1122,490,岡里十九夜,,明治24年,1891,大島町,岡里,元善定院境内,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1153,491,岡里道標,,不明,,大島町,岡里,元善定院境内北西の角,柱型,,②⑥,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.491 No,13",,,,,,,
1154,492,根本神社前道標,道標,大正13年,1924,大島町,岡里,根本神社の辻,柱型、コンクリート製,,②⑥,広報紙連載,,,@,0.00000000 ,0.00000000 ,"市史 特別編4 P.491 No,12",,,,,,,
1076,493,岡里青面金剛三猿庚申,,元禄15年,1702,大島町,岡里,,舟型、像青面金剛三猿浮彫,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1085,494,飯河忠信の墓,,明治13年,1880,大島町,岡里,共同墓地,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1101,495,峯木家馬頭観世音,,嘉永4年,1851,大島町,観音,観音堂境内,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1121,496,観音十九夜,,不明,,大島町,観音,観音堂境内,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1152,497,観音堂境内道標,道標,天保7年,1836,大島町,観音,観音堂境内,柱型,,②⑥⑧,広報紙連載,,,@,0.00000000 ,0.00000000 ,"市史 特別編4 P.491 No,8",市誌 歴史編 P.777 ?,,,,,,
1074,498,観音堂松の木下庚申,,萬延元年,1860,大島町,観音,観音堂境内,柱型、文字,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1073,499,観音青面金剛三猿庚申,,享保20年,1735,大島町,観音,観音堂境内,舟型、像青面金剛三猿浮彫,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1042,500,薬師如来,坐像,不明,,大島町,観音,観音堂内,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1041,501,地蔵菩薩,立像,宝永5年,1708,大島町,観音,観音堂境内地蔵堂,銅造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1081,502,山王日限地蔵前庚申,,寛政6年,1794,大島町,山王,4228,柱型、文字,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1083,503,小熊家猿田彦大神,,不明,,大島町,山王,小熊家屋敷,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1601,504,山王庚申,,萬延元年,1860,大島町,山王,吉祥寺山門入口左,碑型、文字,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1495,505,阿弥陀如来種子板碑,,延徳5年,1493,大島町,山王,吉祥寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1526,506,阿弥陀如来種子板碑,,不明,,大島町,山王,吉祥寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1527,507,阿弥陀如来種子板碑,,不明,,大島町,山王,吉祥寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1528,508,阿弥陀如来種子板碑,,不明,,大島町,山王,吉祥寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1134,509,吉祥寺板碑（1）,,康永3年,1344,大島町,山王,吉祥寺,出所：山王、華瓶一ヶ頂部欠,,⑥,,,,,0.00000000 ,0.00000000 ,,"市誌 歴史編 P.956 No,50",,,,,,
1135,510,吉祥寺板碑（2）,,康正元年,1455,大島町,山王,吉祥寺,出所：大島の畑、光明真言、下部欠,,②⑥,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.460 No,146",,,,,,,
1136,511,吉祥寺板碑（3）,,延徳年間,1489～1491,大島町,山王,吉祥寺,出所：不明,,⑥⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.958 No,98",,,,,,,
1063,512,大日如来,座像,不明,,大島町,山王,吉祥寺,舟型光背、銅造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1062,513,不動明王,立像,不明,,大島町,山王,吉祥寺,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1446,514,種子不明板碑,,康永2年,1343,大島町,山王,吉祥寺,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1529,515,種子不明板碑,,不明,,大島町,山王,吉祥寺,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1061,516,阿弥陀如来,立像,延宝4年,1767,大島町,山王,吉祥寺境内,舟型背面、浮彫、石造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1082,517,寿永運八郎之碑,,明治38年,1905,大島町,,吉祥寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1599,518,青木安次郎之碑,,不詳,,大島町,,吉祥寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1600,519,本堂改築記念碑,,大正14年,1925,大島町,,吉祥寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1139,520,寛永宝篋印塔（1）,,寛永2年,1625,大島町,山王,吉祥寺墓地,欠損なし,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1140,521,寛永宝篋印塔（2）,,寛永10年,1633,大島町,山王,吉祥寺墓地,欠損なし,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1141,522,寛文宝篋印塔,,寛文5年,1665,大島町,山王,吉祥寺墓地,欠損なし,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1142,523,吉祥寺宝篋印塔（1）,,不明,,大島町,山王,吉祥寺墓地,塔身欠三基,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1143,524,吉祥寺宝篋印塔（2）,,不明,,大島町,山王,吉祥寺墓地,相輪欠七基,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1144,525,吉祥寺宝篋印塔（3）,,不明,,大島町,山王,吉祥寺墓地,笠部欠一基,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1145,526,吉祥寺宝篋印塔（4）,,不明,,大島町,山王,吉祥寺墓地,塔身、相輪欠一基,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1146,527,吉祥寺宝篋印塔（5）,,不明,,大島町,山王,吉祥寺墓地,基礎欠二基,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1109,528,山王堤防馬頭観世音,,明治30年,1897年,大島町,山王,山王堤防,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1111,529,青木家馬頭観世音,,明治45年,1912,大島町,山王,山王堤防,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1108,530,高山家馬頭観世音,,文政10年,1827,大島町,山王,高山家屋敷,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1110,531,山本家馬頭観世音,,明治38年,1905,大島町,山王,山本義一家屋敷,自然石,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1060,532,地蔵菩薩,坐像,宝暦8年,1758,大島町,山王,地蔵堂内,銅造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1124,533,山王十九夜,,嘉永2年,1849,大島町,山王,日限地蔵前,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1156,534,大島局前道標,,大正13年,1924,大島町,山王,,柱型、コンクリート製,,②⑥,2014無,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.491 No,11 現所在不明と記載",,,,,,,
1155,535,日限地蔵前道標,道標,寛政6年,1794,大島町,山王,,柱型,,②⑥,広報紙連載,,,@,0.00000000 ,0.00000000 ,"市史 特別編4 P.491 No,7",,,,,,,
1046,536,地蔵菩薩（1）,立像,享保21年,1736,大島町,上新田,釈迦堂境内,石造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1047,537,地蔵菩薩（2）,立像,寛保元年,1741,大島町,上新田,釈迦堂境内,舟型、浮彫、石造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1048,538,地蔵菩薩（3）,立像,明和3年,1766,大島町,上新田,釈迦堂境内,石造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1104,539,中村家馬頭観世音,,寛政4年,1792,大島町,上新田,釈迦堂境内,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1106,540,松島家馬頭観世音,,明治19年,1886,大島町,上新田,釈迦堂境内,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1105,541,釈迦堂馬頭観世音,,文久2年,1862,大島町,上新田,釈迦堂境内,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1123,542,上新田十九夜念仏供養,,文化3年,1806,大島町,上新田,釈迦堂境内,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1045,543,阿弥陀如来,立像,寛文7年,1667年,大島町,上新田,釈迦堂境内,舟型、浮彫、石造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1049,544,不動明王（1）,立像,不明,,大島町,上新田,釈迦堂境内,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1050,545,不動明王（2）,立像,不明,,大島町,上新田,釈迦堂境内,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1051,546,聖観音菩薩,座像,不明,,大島町,上新田,釈迦堂境内,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1052,547,釈迦如来,座像,不明,,大島町,上新田,釈迦堂境内,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1053,548,普賢菩薩,座像,不明,,大島町,上新田,釈迦堂境内,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1078,549,上新田釈迦堂青面金剛,,元文3年,1738,大島町,上新田,上新田釈迦堂境内,柱型、文字,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1079,550,上新田釈迦堂庚申,,萬延元年,1860,大島町,上新田,上新田釈迦堂境内,柱型、文字,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1366,551,十二社道標,,大正14年,1925,大島町,寄居,十二社,柱型,,②⑦,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.493 No,26",,,,,,,
1147,552,応永宝篋印塔,,応永7年,1400,大島町,寄居,十二社境内,基礎のみ現存,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1567,553,宝篋印塔基礎銘,,応永7年,1400,大島町,寄居,十二社権現神社,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1178,554,十二社六地蔵菩薩,,元禄12年,1699,大島町,寄居,十二社集会所,六面石幢型、浮彫,,⑦,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1219,555,十二社庚申,,元禄14年,1701,大島町,寄居,十二社集会所庭,舟型背面、青面金剛三猿浮彫,,⑦,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1087,556,笠原家屋敷庚申,,寛政12年,1800,大島町,寄居,4778,柱型、文字,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1069,557,不動明王,立像,不明,,大島町,寄居,荒井守一家,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1088,558,大出家庚申,,大正10年,1921,大島町,寄居,大出喜市家屋敷　769,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1114,559,大出家馬頭観世音,,昭和15年,1940,大島町,寄居,大出家屋敷,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1533,560,阿弥陀如来種子板碑,,不明,,大島町,寄居,明善寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1468,561,阿弥陀如来種子板碑,,永和3年,1377,大島町,,明善寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1066,562,大日如来,座像,不明,,大島町,寄居,明善寺,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1067,563,不動明王,立像,不明,,大島町,寄居,明善寺,木造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1113,564,明善寺馬頭観世音,,明治8年,1875,大島町,寄居,明善寺境内,自然石,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1068,565,阿弥陀如来,坐像,享保11年,1726,大島町,寄居,明善寺境内,石造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1126,566,寄居十九夜,,明治11年,1878,大島町,寄居,明善寺境内,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1086,567,明善寺庚申,,宝永7年,1710,大島町,寄居,明善寺境内,舟型背面、青面金剛、三猿浮彫,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1148,568,正保宝篋印塔,,正保3年,1644,大島町,寄居,明善寺墓地,,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1595,569,寄居二猿庚申,,万治4年,1661,大島町,寄居,,舟型、文字、二猿,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1157,570,寄居道標,,不明,,大島町,寄居,寄居東端三叉路、小山自転車店前,柱型,,②⑥⑧,2014無,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.491 No,14 現所在不明と記載",市誌 歴史編 P.772 ④,,,,,,
1427,571,阿弥陀如来種子板碑,,元応3年,1321,大島町,正儀内,春昌寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1453,572,阿弥陀如来種子板碑,,観応3年,1352,大島町,正儀内,春昌寺,種子 キリーク,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.957 No,58？",,,,,,,
1484,573,阿弥陀如来種子板碑,,応永18年,1411,大島町,正儀内,春昌寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1530,574,阿弥陀如来種子板碑,,不明,,大島町,正儀内,春昌寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1531,575,阿弥陀如来種子板碑,,不明,,大島町,正儀内,春昌寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1421,576,釈迦如来種子板碑,,徳治2年,1307,大島町,正儀内,春昌寺,種子 バク,,②⑧,,,,,0.00000000 ,0.00000000 ,"市誌 歴史編 P.955 No,19？",,,,,,,
1129,577,春昌寺板碑（1）,,文保3年,1319,大島町,正儀内,春昌寺,出所：正儀内、華瓶一対,,②⑥⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4
P.438 No,36","市誌 歴史編 P.955 No,25",,,,,,
1130,578,春昌寺板碑（2）,,観応2年,1350,大島町,正儀内,春昌寺,出所：所在地と同じ、三弁宝珠、中房蓮台、光明真言,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1131,579,春昌寺板碑（3）,,延文6年,1361,大島町,正儀内,春昌寺,出所：久保田源次の田、蓮台、華瓶一こ,,②⑥⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4
P.450 No,95","市誌 歴史編 P.956 No,65",,,,,,
1132,580,春昌寺板碑（4）,,応安4年,1371,大島町,正儀内,春昌寺,出所：堀江氏宅、光明真言、下部半分欠,,②⑥⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4
P.452 No,105","市誌 歴史編 P.956 No,71",,,,,,
1133,581,春昌寺板碑（5）,,応永26年,1419,大島町,正儀内,春昌寺,出所：磯が原、蓮台、下部半分欠,,②⑥,,,,,0.00000000 ,0.00000000 ,"市史 特別編4
P.458 No,135",,,,,,,
1500,582,種子不明板碑,,不明,,大島町,正儀内,春昌寺,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1532,583,種子不明板碑,,不明,,大島町,正儀内,春昌寺,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1606,584,春昌寺改築落慶記念碑,,昭和39年,1964,大島町,,春昌寺境内,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1095,585,春昌寺庚申,,萬延元年,1860,大島町,正儀内,春昌寺境内,自然石、碑型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1071,586,六地蔵菩薩,立像,不明,,大島町,正儀内,春昌寺境内,石造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1072,587,地蔵菩薩,立像,正徳4年,1714,大島町,正儀内,春昌寺境内,石造,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1099,588,春昌寺庚申,,不明,,大島町,正儀内,春昌寺境内,舟型、青面金剛,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1150,589,春昌寺宝篋印塔,,不明,,大島町,正儀内,春昌寺墓地,植村家墓地,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1149,590,寛文宝篋印塔,,寛文5年,1665,大島町,正儀内,春昌寺墓地,刻銘は判読に疑問な点もある、植村家墓地,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1151,591,寛永宝篋印塔,,寛永12年,1635,大島町,正儀内,新田墓地,相輪欠,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1094,592,正儀内庚申,,寛政12年,1800,大島町,正儀内,大関家角,柱型、文字,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1097,593,板碑型庚申,,大正2年,1913,大島町,正儀内,岩上家屋敷,緑泥片岩,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1119,594,木村家馬頭観世音,,天保9年,1838,大島町,正儀内,渡瀬堤防,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1120,595,正儀内馬頭観世音,,嘉永4年,1851,大島町,正儀内,渡瀬堤防,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1098,596,吉住家猿彦大神,,大正14年,1915,大島町,正儀内,,柱型,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1607,597,松本大尉之歴,,明治39年,1906,大島町,,新田墓地内,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1100,598,正儀内新田庚申,,不明,,大島町,正儀内新田,松本茂平治宅東,舟型、青面金剛、三猿浮彫,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1096,599,正儀内新田恩田家庚申,,明治41年,1908,大島町,正儀内新田,,柱型、文字,,⑥,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1158,600,正儀内根無道標（1),道標,嘉永7年,1854,大島町,正儀内根無,,柱型,,②⑥⑧,広報紙連載,,,@,0.00000000 ,0.00000000 ,"市史 特別編4 P.491 No,9",市誌 歴史編 P.772 ③,,,,,,
1159,601,正儀内根無道標（2),道標,大正13年,1924,大島町,正儀内根無,,柱型、コンクリート製,,②⑥,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.491 No,10",,,,,,,
1411,602,大島神社碑,,大正5年,1916,大島町,,大島神社境内,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1596,603,日清戦役凱旋紀念碑,,明治37年,1904,大島町,,大島神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1597,604,日露戦役紀念碑,,明治39年,1906,大島町,,大島神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1598,605,神明宮保存費記念碑,,明治45年,1912,大島町,,神明宮境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1603,606,日露戦争紀念碑,,明治39年,1906,大島町,,大日稲神社境内,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1604,607,合祀紀念碑,,明治42年,1909,大島町,,大日稲神社境内,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1605,608,雨宮伊勢太々神楽奏行,,大正3年,1914,大島町,,大日稲神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1602,609,種子不明板碑,,正安2年,1300,赤羽地区,,赤羽小学校,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1536,610,阿弥陀三尊種子板碑,,不明,,赤羽地区,,赤羽村国民学校,種子 キリーク他,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1537,611,種子不明板碑,,不明,,赤羽地区,,赤羽村国民学校,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1538,612,阿弥陀如来種子板碑,,不明,,赤羽地区,,坂村 孝,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1539,613,阿弥陀如来種子板碑,,不明,,赤羽地区,,坂村 孝,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1540,614,種子不明板碑,,不明,,赤羽地区,,坂村 孝,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1433,615,阿弥陀如来種子板碑,,嘉暦3年,1328,赤羽地区,,塩田 正,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1457,616,阿弥陀如来種子板碑,,延文2年,1357,赤羽地区,,塩田 正,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1456,617,阿弥陀如来種子板碑,,延文2年,1357,赤羽地区,,下新田墓地,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1535,618,阿弥陀三尊種子板碑,,不明,,赤羽地区,,下新田墓地,種子 キリーク他,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1437,619,種子不明板碑,,建武4年,1337,赤羽地区,,下新田墓地,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1544,620,阿弥陀如来種子板碑,,不明,,赤羽地区,,館林市,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1541,621,阿弥陀如来種子板碑,,不明,,赤羽地区,,半田 隆伯,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1485,622,種子不明板碑,,応永32年,1425,赤羽地区,,半田 隆伯,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1403,623,種子不明板碑,,貞永2年,1233,赤羽地区,,松本 幸太郎,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1404,624,種子不明板碑,,文永6年,1269,赤羽地区,,松本 幸太郎,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1406,625,種子不明板碑,,文永年間,1264～1275,赤羽地区,,松本 幸太郎,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1464,626,阿弥陀如来種子板碑,,貞治4年,1365,赤羽地区,,松本 富貴子,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1542,627,阿弥陀如来種子板碑,,不明,,赤羽地区,,松本 富貴子,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1543,628,阿弥陀如来種子板碑,,不明,,赤羽地区,,松本 富貴子,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1438,629,阿弥陀如来種子板碑,,建武4年,1337,赤羽地区,,松本 富貴子,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1507,630,種子不明板碑,,不明,,赤羽地区,,渡辺 義雄,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1510,631,種子不明板碑,,不明,,赤羽地区,,渡辺 義雄,,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1235,632,山田庚申,,天明4年,1784,赤生田町,,浅間神社境内,舟型背面、青面金剛、三猿浮彫,,⑦,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1184,633,中島地蔵菩薩,立像,宝永6年,1709,赤生田町,中島,稲葉家前,丸彫、石像,,⑦,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1332,634,嘉暦板碑,,嘉暦元年,1326,赤生田町,,塩田 浅治,華瓶一ヶ上下欠,,②⑦⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.440 No,50","市誌 歴史編 P.955 No,33",,,,,,
1387,635,下新田名号,,延享3年,1746,赤生田町,,下新田東墓地,柱型,,⑦,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1314,636,下新田十九夜,,宝暦4年,1754,赤生田町,下新田,下新田東墓地境内,柱型、如意輪観音像あり,,⑦,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1340,637,延文大日板碑,,延文5年,1360,赤生田町,,下新田墓地,,,②⑦⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.450 No,92","市誌 歴史編 P.957 No,63",,,,,,
